0	1000	2000	3000	4000	5000	6000	7000	8000	9000	10000	11000	12000	13000	14000	15000	16000	17000	18000	19000	100000
1100	4.85477e-19	3.43284e-19	2.8029e-19	2.42738e-19	2.17112e-19	1.98195e-19	1.83493e-19	1.71642e-19	1.61826e-19	1.53521e-19	1.46377e-19	1.40145e-19	1.34647e-19	1.29749e-19	1.2535e-19	1.21369e-19	1.17745e-19	1.14428e-19	1.11376e-19	4.85477e-20
1150	4.68919e-18	3.31576e-18	2.70731e-18	2.3446e-18	2.09707e-18	1.91435e-18	1.77235e-18	1.65788e-18	1.56306e-18	1.48285e-18	1.41384e-18	1.35365e-18	1.30055e-18	1.25324e-18	1.21074e-18	1.1723e-18	1.1373e-18	1.10525e-18	1.07577e-18	4.68919e-19
1200	3.75257e-17	2.65347e-17	2.16655e-17	1.87629e-17	1.6782e-17	1.53198e-17	1.41834e-17	1.32673e-17	1.25086e-17	1.18667e-17	1.13144e-17	1.08327e-17	1.04078e-17	1.00292e-17	9.6891e-18	9.38143e-18	9.10132e-18	8.84489e-18	8.60899e-18	3.75257e-18
1250	2.54471e-16	1.79938e-16	1.46919e-16	1.27236e-16	1.13803e-16	1.03887e-16	9.61811e-17	8.99692e-17	8.48238e-17	8.04709e-17	7.6726e-17	7.34596e-17	7.05777e-17	6.80103e-17	6.57042e-17	6.36178e-17	6.17184e-17	5.99795e-17	5.83797e-17	2.54471e-17
1300	1.4904e-15	1.05387e-15	8.60485e-16	7.45202e-16	6.66529e-16	6.08455e-16	5.63319e-16	5.26937e-16	4.96801e-16	4.71307e-16	4.49373e-16	4.30242e-16	4.13363e-16	3.98327e-16	3.8482e-16	3.72601e-16	3.61476e-16	3.51291e-16	3.41922e-16	1.4904e-16
1350	7.66258e-15	5.41826e-15	4.42399e-15	3.83129e-15	3.42681e-15	3.12824e-15	2.89618e-15	2.70913e-15	2.55419e-15	2.42312e-15	2.31036e-15	2.212e-15	2.12522e-15	2.04791e-15	1.97847e-15	1.91565e-15	1.85845e-15	1.80609e-15	1.75792e-15	7.66258e-16
1400	3.5067e-14	2.47961e-14	2.0246e-14	1.75335e-14	1.56825e-14	1.43161e-14	1.32541e-14	1.23981e-14	1.1689e-14	1.10892e-14	1.05731e-14	1.0123e-14	9.72585e-15	9.37206e-15	9.05427e-15	8.76676e-15	8.50501e-15	8.26538e-15	8.04493e-15	3.50671e-15
1450	1.44573e-13	1.02229e-13	8.34696e-14	7.22868e-14	6.46553e-14	5.90219e-14	5.46437e-14	5.11145e-14	4.81912e-14	4.57182e-14	4.35906e-14	4.17348e-14	4.00975e-14	3.86389e-14	3.73288e-14	3.61434e-14	3.50643e-14	3.40763e-14	3.31675e-14	1.44574e-14
1500	5.42579e-13	3.83662e-13	3.13259e-13	2.7129e-13	2.4265e-13	2.21508e-13	2.05076e-13	1.91831e-13	1.8086e-13	1.71579e-13	1.63594e-13	1.5663e-13	1.50485e-13	1.45011e-13	1.40094e-13	1.35645e-13	1.31595e-13	1.27888e-13	1.24477e-13	5.42582e-14
1550	1.87051e-12	1.32265e-12	1.07994e-12	9.3526e-13	8.36522e-13	7.63637e-13	7.06991e-13	6.61329e-13	6.23507e-13	5.91511e-13	5.63984e-13	5.39974e-13	5.1879e-13	4.99918e-13	4.82967e-13	4.67631e-13	4.53669e-13	4.40887e-13	4.29128e-13	1.87053e-13
1600	5.9707e-12	4.22194e-12	3.44721e-12	2.98537e-12	2.6702e-12	2.43755e-12	2.25673e-12	2.11098e-12	1.99025e-12	1.88812e-12	1.80025e-12	1.72361e-12	1.65599e-12	1.59576e-12	1.54165e-12	1.49269e-12	1.44813e-12	1.40732e-12	1.36979e-12	5.97079e-13
1650	1.77699e-11	1.25653e-11	1.02596e-11	8.8851e-12	7.94708e-12	7.25467e-12	6.71653e-12	6.28274e-12	5.92343e-12	5.61946e-12	5.35795e-12	5.12984e-12	4.9286e-12	4.74932e-12	4.58828e-12	4.44258e-12	4.30994e-12	4.18851e-12	4.07679e-12	1.77704e-12
